fk_well,date,gwl
1707,2011-11-14,9.16
1707,2011-11-21,9.14
1707,2011-11-28,9.16
1707,2011-12-05,9.31
1707,2011-12-12,9.56
1707,2011-12-19,9.79
1707,2011-12-26,9.79
1707,2012-01-02,9.86
1707,2012-01-09,9.9
1707,2012-01-16,9.94
1707,2012-01-23,9.83
1707,2012-01-30,9.72
1707,2012-02-06,9.82
1707,2012-02-13,9.53
1707,2012-02-20,9.69
1707,2012-02-27,9.65
1707,2012-03-05,9.52
1707,2012-03-12,9.47
1707,2012-03-19,9.36
1707,2012-03-26,9.31
1707,2012-04-02,9.31
1707,2012-04-09,9.32
1707,2012-04-16,9.31
1707,2012-04-23,9.315
1707,2012-04-30,9.32
1707,2012-05-07,9.31
1707,2012-05-14,9.32
1707,2012-05-21,9.28
1707,2012-05-28,9.27
1707,2012-06-04,9.24
1707,2012-06-11,9.22
1707,2012-06-18,9.17
1707,2012-06-25,9.21
1707,2012-07-02,9.3
1707,2012-07-09,9.26
1707,2012-07-16,9.2
1707,2012-07-23,9.2
1707,2012-07-30,9.2
1707,2012-08-06,9.24
1707,2012-08-13,9.17
1707,2012-08-20,9.12
1707,2012-08-27,9.11
1707,2012-09-03,9.14
1707,2012-09-10,9.14
1707,2012-09-17,9.11
1707,2012-09-24,9.125
1707,2012-10-01,9.14
1707,2012-10-08,9.16
1707,2012-10-15,9.15
1707,2012-10-22,9.09
1707,2012-10-29,9.22
1707,2012-11-05,9.19
1707,2012-11-12,9.17
1707,2012-11-19,9.08
1707,2012-11-26,9.1
1707,2012-12-03,9.29
1707,2012-12-10,9.43
1707,2012-12-17,9.51
1707,2012-12-24,9.51
1707,2012-12-31,9.51
1707,2013-01-07,9.49
1707,2013-01-14,9.48
1707,2013-01-21,9.42
1707,2013-01-28,9.99
1707,2013-02-04,9.96
1707,2013-02-11,9.89
1707,2013-02-18,9.64
1707,2013-02-25,9.45
1707,2013-03-04,9.42
1707,2013-03-11,9.43
1707,2013-03-18,9.45
1707,2013-03-25,9.435
1707,2013-04-01,9.42
1707,2013-04-08,9.34
1707,2013-04-15,9.38
1707,2013-04-22,9.39
1707,2013-04-29,9.39
1707,2013-05-06,9.42
1707,2013-05-13,9.49
1707,2013-05-20,9.5
1707,2013-05-27,9.52
1707,2013-06-03,9.71
1707,2013-06-10,9.78
1707,2013-06-17,9.86
1707,2013-06-24,9.85
1707,2013-07-01,9.84
1707,2013-07-08,9.69
1707,2013-07-15,9.58
1707,2013-07-22,9.22
1707,2013-07-29,9.21
1707,2013-08-05,9.17
1707,2013-08-12,9.19
1707,2013-08-19,9.17
1707,2013-08-26,9.17
1707,2013-09-02,9.18
1707,2013-09-09,9.18
1707,2013-09-16,9.19
1707,2013-09-23,9.115
1707,2013-09-30,9.04
1707,2013-10-07,8.98
1707,2013-10-14,9.19
1707,2013-10-21,9.21
1707,2013-10-28,9.21
1707,2013-11-04,9.2
1707,2013-11-11,9.2
1707,2013-11-18,9.18
1707,2013-11-25,9.26
1707,2013-12-02,9.26
1707,2013-12-09,9.28
1707,2013-12-16,9.3
1707,2013-12-23,9.27
1707,2013-12-30,9.24
1707,2014-01-06,9.31
1707,2014-01-13,9.3
1707,2014-01-20,9.27
1707,2014-01-27,9.26
1707,2014-02-03,9.22
1707,2014-02-10,9.27
1707,2014-02-17,9.32
1707,2014-02-24,9.22
1707,2014-03-03,9.15
1707,2014-03-10,9.16
1707,2014-03-17,9.15
1707,2014-03-24,9.19
1707,2014-03-31,9.23
1707,2014-04-07,9.32
1707,2014-04-14,9.36
1707,2014-04-21,9.42
1707,2014-04-28,9.39
1707,2014-05-05,9.32
1707,2014-05-12,9.3
1707,2014-05-19,9.33
1707,2014-05-26,9.31
1707,2014-06-02,9.3
1707,2014-06-09,9.22
1707,2014-06-16,9.18
1707,2014-06-23,9.19
1707,2014-06-30,9.2
1707,2014-07-07,9.29
1707,2014-07-14,9.26
1707,2014-07-21,9.22
1707,2014-07-28,9.23
1707,2014-08-04,9.31
1707,2014-08-11,9.28
1707,2014-08-18,9.27
1707,2014-08-25,9.255
1707,2014-09-01,9.24
1707,2014-09-08,9.18
1707,2014-09-15,9.17
1707,2014-09-22,9.15
1707,2014-09-29,9.15
1707,2014-10-06,9.19
1707,2014-10-13,9.18
1707,2014-10-20,9.12
1707,2014-10-27,9.0900001525879
1707,2014-11-03,9.0799999237061
1707,2014-11-10,9.039999961853
1707,2014-11-17,8.9700002670288
1707,2014-11-24,8.9700002670288
1707,2014-12-01,8.9700002670288
1707,2014-12-08,8.9799995422363
1707,2014-12-15,9.0600004196167
1707,2014-12-22,9.4899997711182
1707,2014-12-29,9.5100002288818
1707,2015-01-05,9.7200002670288
1707,2015-01-12,9.9399995803833
1707,2015-01-19,9.6599998474121
1707,2015-01-26,9.6199998855591
1707,2015-02-02,9.4899997711182
1707,2015-02-09,9.4200000762939
1707,2015-02-16,9.3299999237061
1707,2015-02-23,9.3699998855591
1707,2015-03-02,9.4799995422363
1707,2015-03-09,9.4200000762939
1707,2015-03-16,9.3900003433228
1707,2015-03-23,9.3850002288819
1707,2015-03-30,9.3800001144409
1707,2015-04-06,9.3900003433228
1707,2015-04-13,9.3900003433228
1707,2015-04-20,9.3999996185303
1707,2015-04-27,9.3999996185303
1707,2015-05-04,9.3800001144409
1707,2015-05-11,9.3800001144409
1707,2015-05-18,9.3400001525879
1707,2015-05-25,9.329999923706
1707,2015-06-01,9.3199996948242
1707,2015-06-08,9.25
1707,2015-06-15,9.210000038147
1707,2015-06-22,9.2299995422363
1707,2015-06-29,9.2700004577637
1707,2015-07-06,9.2799997329712
1707,2015-07-13,9.2600002288818
1707,2015-07-20,9.210000038147
1707,2015-07-27,9.210000038147
1707,2015-08-03,9.2200002670288
1707,2015-08-10,9.2200002670288
1707,2015-08-17,9.2399997711182
1707,2015-08-24,9.2399997711182
1707,2015-08-31,9.2399997711182
1707,2015-09-07,9.210000038147
1707,2015-09-14,9.2200002670288
1707,2015-09-21,9.1300001144409
1707,2015-09-28,9.1400003433228
1707,2015-10-05,9.1899995803833
1707,2015-10-12,9.1899995803833
1707,2015-10-19,9.2799997329712
1707,2015-10-26,9.289999961853
1707,2015-11-02,9.289999961853
1707,2015-11-09,9.3699998855591
1707,2015-11-16,9.8100004196167
1707,2015-11-23,9.8050003051758
1707,2015-11-30,9.8000001907349
1707,2015-12-07,9.7700004577637
1707,2015-12-14,9.75
1707,2015-12-21,9.539999961853
1707,2015-12-28,9.539999961853
1707,2016-01-04,9.5200004577637
1707,2016-01-11,9.5
1707,2016-01-18,9.4499998092651
1707,2016-01-25,9.5850000381469
1707,2016-02-01,9.7200002670288
1707,2016-02-08,9.7399997711182
1707,2016-02-15,9.7799997329712
1707,2016-02-22,10.060000419617
1707,2016-02-29,9.9200000762939
1707,2016-03-07,9.5600004196167
1707,2016-03-14,9.5200004577637
1707,2016-03-21,9.4099998474121
1707,2016-03-28,9.3599996566772
1707,2016-04-04,9.3299999237061
1707,2016-04-11,9.3100004196167
1707,2016-04-18,9.2600002288818
1707,2016-04-25,9.2600002288818
1707,2016-05-02,9.2799997329712
1707,2016-05-09,9.3199996948242
1707,2016-05-16,9.3599996566772
1707,2016-05-23,9.3399996757507
1707,2016-05-30,9.3199996948242
1707,2016-06-06,9.3000001907349
1707,2016-06-13,9.3000001907349
1707,2016-06-20,9.2700004577637
1707,2016-06-27,9.3999996185303
1707,2016-07-04,9.3800001144409
1707,2016-07-11,9.3400001525879
1707,2016-07-18,9.2799997329712
1707,2016-07-25,9.2799997329712
1707,2016-08-01,9.2799997329712
1707,2016-08-08,9.2700004577637
1707,2016-08-15,9.2200002670288
1707,2016-08-22,9.1800003051758
1707,2016-08-29,9.1499996185303
1707,2016-09-05,9.1099996566772
1707,2016-09-12,9.1199998855591
1707,2016-09-19,9.1199998855591
1707,2016-09-26,9.1400003433228
1707,2016-10-03,9.1499996185303
1707,2016-10-10,9.1700000762939
1707,2016-10-17,8.9399995803833
1707,2016-10-24,8.9299998283386
1707,2016-10-31,8.9200000762939
1707,2016-11-07,8.9300003051758
1707,2016-11-14,8.9799995422363
1707,2016-11-21,9.0900001525879
1707,2016-11-28,9.0699996948242
1707,2016-12-05,9.0500001907349
1707,2016-12-12,9.1800003051758
1707,2016-12-19,9.1400003433228
1707,2016-12-26,9.1800003051758
1707,2017-01-02,9.2200002670288
1707,2017-01-09,9.25
1707,2017-01-16,9.3100004196167
1707,2017-01-23,9.3050003051758
1707,2017-01-30,9.3000001907349
1707,2017-02-06,9.2799997329712
1707,2017-02-13,9.210000038147
1707,2017-02-20,9.3000001907349
1707,2017-02-27,9.3100004196167
1707,2017-03-06,9.3800001144409
1707,2017-03-13,9.4899997711182
1707,2017-03-20,9.710000038147
1707,2017-03-27,9.6400003433228
1707,2017-04-03,9.3299999237061
1707,2017-04-10,9.3199996948242
1707,2017-04-17,9.2799997329712
1707,2017-04-24,9.2799997329712
1707,2017-05-01,9.2799997329712
1707,2017-05-08,9.25
1707,2017-05-15,9.2200002670288
1707,2017-05-22,9.3900003433228
1707,2017-05-29,9.3400001525879
1707,2017-06-05,9.3000001907349
1707,2017-06-12,9.3000001907349
1707,2017-06-19,9.289999961853
1707,2017-06-26,9.3199996948242
1707,2017-07-03,9.5100002288818
1707,2017-07-10,9.8000001907349
1707,2017-07-17,9.7799997329712
1707,2017-07-24,9.7666664123535
1707,2017-07-31,9.7533330917359
1707,2017-08-07,9.7399997711182
1707,2017-08-14,9.6099996566772
1707,2017-08-21,9.710000038147
1707,2017-08-28,9.5200004577637
1707,2017-09-04,9.4899997711182
1707,2017-09-11,9.4200000762939
1707,2017-09-18,9.289999961853
1707,2017-09-25,9.4300003051758
1707,2017-10-02,9.4799995422363
1707,2017-10-09,9.6300001144409
1707,2017-10-16,9.5900001525879
1707,2017-10-23,9.6150002479554
1707,2017-10-30,9.6400003433228
1707,2017-11-06,9.7799997329712
1707,2017-11-13,9.7600002288818
1707,2017-11-20,9.7700004577637
1707,2017-11-27,9.7399997711182
1707,2017-12-04,9.8800001144409
1707,2017-12-11,10.029999732971
1707,2017-12-18,9.7600002288818
1707,2017-12-25,9.75
1707,2018-01-01,9.7399997711182
1707,2018-01-08,10.170000076294
1707,2018-01-15,10.14999961853
1707,2018-01-22,10.020000457764
1707,2018-01-29,9.8900003433228
1707,2018-02-05,9.75
1707,2018-02-12,9.6199998855591
1707,2018-02-19,9.6199998855591
1707,2018-02-26,9.4399995803833
1707,2018-03-05,9.5299997329712
1707,2018-03-12,9.8299999237061
1707,2018-03-19,9.6199998855591
1707,2018-03-26,9.9099998474121
1707,2018-04-02,9.7399997711182
1707,2018-04-09,9.6199998855591
1707,2018-04-16,9.4499998092651
1707,2018-04-23,9.4049997329711
1707,2018-04-30,9.3599996566772
1707,2018-05-07,9.4099998474121
1707,2018-05-14,9.4300003051758
1707,2018-05-21,9.4200000762939
1707,2018-05-28,9.3100004196167
1707,2018-06-04,9.3000001907349
1707,2018-06-11,9.2399997711182
1707,2018-06-18,9.3000001907349
1707,2018-06-25,9.2299995422363
1707,2018-07-02,9.1899995803833
1707,2018-07-09,9.1199998855591
1707,2018-07-16,9.0699996948242
1707,2018-07-23,9.039999961853
1707,2018-07-30,9.0100002288818
1707,2018-08-06,8.9499998092651
1707,2018-08-13,9
1707,2018-08-20,8.9700002670288
1707,2018-08-27,8.9799995422363
1707,2018-09-03,8.9799995422363
1707,2018-09-10,9.0100002288818
1707,2018-09-17,9.039999961853
1707,2018-09-24,9.0349998474121
1707,2018-10-01,9.0299997329712
1707,2018-10-08,9.0500001907349
1707,2018-10-15,9.039999961853
1707,2018-10-22,9.039999961853
1707,2018-10-29,9.1400003433228
1707,2018-11-05,9.1199998855591
1707,2018-11-12,9.1499996185303
1707,2018-11-19,9.1800003051758
1707,2018-11-26,9.2299995422363
1707,2018-12-03,9.1899995803833
1707,2018-12-10,9.1499996185303
1707,2018-12-17,9.0799999237061
1707,2018-12-24,9.0650000572205
1707,2018-12-31,9.0500001907349
1707,2019-01-07,9.1400003433228
1707,2019-01-14,9.1199998855591
1707,2019-01-21,9.1400003433228
1707,2019-01-28,9.1700000762939
1707,2019-02-04,9.1499996185303
1707,2019-02-11,9.1899995803833
1707,2019-02-18,9.1400003433228
1707,2019-02-25,9.2799997329712
1707,2019-03-04,9.5200004577637
1707,2019-03-11,9.4200000762939
1707,2019-03-18,9.3299999237061
1707,2019-03-25,9.2750000953674
1707,2019-04-01,9.2200002670288
1707,2019-04-08,9.1400003433228
1707,2019-04-15,9.2399997711182
1707,2019-04-22,9.1599998474121
1707,2019-04-29,9.1800003051758
1707,2019-05-06,9.1899995803833
1707,2019-05-13,9.1599998474121
1707,2019-05-20,9.1400003433228
1707,2019-05-27,9.1400003433228
1707,2019-06-03,9.1199998855591
1707,2019-06-10,9.1800003051758
1707,2019-06-17,9.1199998855591
1707,2019-06-24,9.1149997711181
1707,2019-07-01,9.1099996566772
1707,2019-07-08,9.039999961853
1707,2019-07-15,9.0200004577637
1707,2019-07-22,9
1707,2019-07-29,9.1099996566772
1707,2019-08-05,9.0900001525879
1707,2019-08-12,9.0600004196167
1707,2019-08-19,8.9700002670288
1707,2019-08-26,8.9799995422363
1707,2019-09-02,9
1707,2019-09-09,8.9899997711182
1707,2019-09-16,8.9899997711182
1707,2019-09-23,9.0299997329712
1707,2019-09-30,9.0699996948242
1707,2019-10-07,9.1599998474121
1707,2019-10-14,9.0600004196167
1707,2019-10-21,9.25
1707,2019-10-28,9.1499996185303
1707,2019-11-04,9.1300001144409
1707,2019-11-11,9.1499996185303
1707,2019-11-18,9.1700000762939
1707,2019-11-25,9.210000038147
1707,2019-12-02,9.1999998092651
1707,2019-12-09,9.3599996566772
1707,2019-12-16,9.25
1707,2019-12-23,9.2199997901917
1707,2019-12-30,9.1899995803833
1707,2020-01-06,9.2700004577637
1707,2020-01-13,9.2799997329712
1707,2020-01-20,9.1999998092651
1707,2020-01-27,9.5200004577637
1707,2020-02-03,9.3699998855591
1707,2020-02-10,9.7299995422363
1707,2020-02-17,9.6599998474121
1707,2020-02-24,9.9499998092651
1707,2020-03-02,9.7799997329712
1707,2020-03-09,9.7600002288818
1707,2020-03-16,9.4799995422363
1707,2020-03-23,9.4199995994567
1707,2020-03-30,9.3599996566772
1707,2020-04-06,9.2600002288818
1707,2020-04-13,9.3500003814697
1707,2020-04-20,9.2799997329712
1707,2020-04-27,9.3299999237061
1707,2020-05-04,9.2799997329712
1707,2020-05-11,9.2200002670288
1707,2020-05-18,9.1400003433228
1707,2020-05-25,9.1449999809265
1707,2020-06-01,9.1499996185303
1707,2020-06-08,9.1499996185303
1707,2020-06-15,9.2600002288818
1707,2020-06-22,9.1300001144409
1707,2020-06-29,9.0900001525879
1707,2020-07-06,9.0699996948242
1707,2020-07-13,9.1700000762939
1707,2020-07-20,9.0699996948242
1707,2020-07-27,9.0299997329712
1707,2020-08-03,9.0100002288818
1707,2020-08-10,8.9499998092651
1707,2020-08-17,8.9899997711182
1707,2020-08-24,9.0699996948243
1707,2020-08-31,9.1499996185303
1707,2020-09-07,9.1099996566772
1707,2020-09-14,9.0799999237061
1707,2020-09-21,9.0500001907349
1707,2020-09-28,9.1800003051758
1707,2020-10-05,9.2299995422363
1707,2020-10-12,9.3199996948242
1707,2020-10-19,9.1800003051758
1707,2020-10-26,9.3800001144409
1707,2020-11-02,9.0600004196167
1707,2020-11-09,9.0299997329712
1707,2020-11-16,9.0500001907349
1707,2020-11-23,9.0300002098083
1707,2020-11-30,9.0100002288818
1707,2020-12-07,9.0100002288818
1707,2020-12-14,9
1707,2020-12-21,9.1400003433228
1707,2020-12-28,9.2700004577637
1707,2021-01-04,9.3900003433228
1707,2021-01-11,9.5500001907349
1707,2021-01-18,9.6300001144409
1707,2021-01-25,9.4749999046326
1707,2021-02-01,9.3199996948242
1707,2021-02-08,9.4899997711182
1707,2021-02-15,9.3400001525879
1707,2021-02-22,9.6499996185303
1707,2021-03-01,9.4499998092651
1707,2021-03-08,9.3500003814697
1707,2021-03-15,9.8199996948242
1707,2021-03-22,9.5900001525879
1707,2021-03-29,9.3400001525879
1707,2021-04-05,9.3400001525879
1707,2021-04-12,9.3199996948242
1707,2021-04-19,9.25
1707,2021-04-26,9.4099998474121
1707,2021-05-03,9.3699998855591
1707,2021-05-10,9.460000038147
1707,2021-05-17,9.5200004577637
1707,2021-05-24,9.4400000572205
1707,2021-05-31,9.3599996566772
1707,2021-06-07,9.3000001907349
1707,2021-06-14,9.2299995422363
1707,2021-06-21,9.210000038147
1707,2021-06-28,9.5100002288818
1707,2021-07-05,9.4899997711182
1707,2021-07-12,9.3599996566772
1707,2021-07-19,9.25
1707,2021-07-26,9.1999998092651
1707,2021-08-02,9.1499996185303
1707,2021-08-09,9.1199998855591
1707,2021-08-16,9.2700004577637
1707,2021-08-23,9.2700004577637
1707,2021-08-30,9.2700004577637
1707,2021-09-06,9.210000038147
1707,2021-09-13,9.1199998855591
1707,2021-09-20,9.210000038147
1707,2021-09-27,9.210000038147
1707,2021-10-04,9.0900001525879
1707,2021-10-11,9.1000003814697
1707,2021-10-18,9.2399997711182
1707,2021-10-25,9.25
1707,2021-11-01,9.2600002288818
1707,2021-11-08,9.5200004577637
1707,2021-11-15,9.6300001144409
1707,2021-11-22,9.2399997711182
1707,2021-11-29,9.3000001907349
1707,2021-12-06,9.3999996185303
1707,2021-12-13,9.4200000762939
1707,2021-12-20,9.3500003814697
1707,2021-12-27,9.5799999237061
1707,2022-01-03,9.6099996566772
1707,2022-01-10,9.5
1707,2022-01-17,9.3699998855591
1707,2022-01-24,9.3550000190735
1707,2022-01-31,9.3400001525879
1707,2022-02-07,9.8900003433228
1707,2022-02-14,9.8000001907349
1707,2022-02-21,10.319999694824
1707,2022-02-28,10.020000457764
1707,2022-03-07,9.7399997711182
1707,2022-03-14,9.5500001907349
1707,2022-03-21,9.4200000762939
1707,2022-03-28,9.3900003433228
1707,2022-04-04,9.6099996566772
1707,2022-04-11,9.5299997329712
1707,2022-04-18,9.460000038147
1707,2022-04-25,9.3999996185303
1707,2022-05-02,9.3100004196167
1707,2022-05-09,9.2600002288818
1707,2022-05-16,9.2799997329712
1707,2022-05-23,9.2699999809265
1707,2022-05-30,9.2600002288818
1707,2022-06-06,9.210000038147
1707,2022-06-13,9.1999998092651
1707,2022-06-20,9.1499996185303
1707,2022-06-27,9.1000003814697
1707,2022-07-04,9.0900001525879
1707,2022-07-11,9.0500001907349
1707,2022-07-18,8.9799995422363
1707,2022-07-25,8.9949998855591
1707,2022-08-01,9.0100002288818
1707,2022-08-08,9.0100002288818
1707,2022-08-15,8.9300003051758
1707,2022-08-22,9
1707,2022-08-29,9.1099996566772
1707,2022-09-05,9.1000003814697
1707,2022-09-12,9.1999998092651
1707,2022-09-19,9.2399997711182
1707,2022-09-26,9.210000038147
1707,2022-10-03,9.2200002670288
1707,2022-10-10,9.1999998092651
1707,2022-10-17,9.1999998092651
1707,2022-10-24,9.1900000190734
1707,2022-10-31,9.1800002288818
1707,2022-11-07,9.2500002288818
1707,2022-11-14,9.2900002288818
1707,2022-11-21,9.2300002288818
1707,2022-11-28,9.3200002288818
1707,2022-12-05,9.1300002288818
1707,2022-12-12,9.0700002288818
1707,2022-12-19,9.1500002288818
1707,2022-12-26,9.3500002288818
1707,2023-01-02,9.5100002288818
1707,2023-01-09,9.7700002288818
1707,2023-01-16,9.5000002288818
1707,2023-01-23,9.5700002288818
1707,2023-01-30,9.6400002288818
1707,2023-02-06,9.6000002288818
1707,2023-02-13,9.4400002288818
1707,2023-02-20,9.6200002288818
1707,2023-02-27,9.4900002288818
1707,2023-03-06,9.4400002288818
1707,2023-03-13,9.8000002288818
1707,2023-03-20,9.5300002288818
1707,2023-03-27,9.7000002288818
1707,2023-04-03,9.4600002288818
1707,2023-04-10,9.4000002288818
1707,2023-04-17,9.3900002288818
1707,2023-04-24,9.4050002288818
1707,2023-05-01,9.4200002288818
1707,2023-05-08,9.4400002288818
1707,2023-05-15,9.3900002288818
1707,2023-05-22,9.3300002288818
1707,2023-05-29,9.2600002288818
1707,2023-06-05,9.2000002288818
1707,2023-06-12,9.1300002288818
1707,2023-06-19,9.2400002288818
1707,2023-06-26,9.2300002288818
1707,2023-07-03,9.2400002288818
1707,2023-07-10,9.1200002288818
1707,2023-07-17,9.1400002288818
1707,2023-07-24,9.2650002288818
1707,2023-07-31,9.3900002288818
1707,2023-08-07,9.4100002288818
1707,2023-08-14,9.3400002288818
1707,2023-08-21,9.3300002288818
1707,2023-08-28,9.3300002288818
1707,2023-09-04,9.2100002288818
1707,2023-09-11,9.3400002288818
1707,2023-09-18,9.2400002288818
1707,2023-09-25,9.2600002288818
1707,2023-10-02,9.3200002288818
1707,2023-10-09,9.4500002288818
1707,2023-10-16,9.5300002288818
1707,2023-10-23,9.4950002288818
1707,2023-10-30,9.4600002288818
1707,2023-11-06,9.3900002288818
1707,2023-11-13,9.5600002288818
1707,2023-11-20,9.6300002288818
1707,2023-11-27,9.5000002288818
1707,2023-12-04,9.4700002288818
1707,2023-12-11,9.8900002288818
1707,2023-12-18,10.040000228882
